link2,redirect_url,status
http://disc.library.emory.edu/atlantamaps/,http://disc.library.emory.edu/atlantamaps/,Success: (200) OK
https://ie-cities-docs.run.aws-usw02-pr.ice.predix.io/,https://ie-cities-docs.run.aws-usw02-pr.ice.predix.io/,Success: (200) OK
https://slack-files.com/T048Y4BRV-F5VF7J5HU-fd63033cd7,https://slack-files.com/T048Y4BRV-F5VF7J5HU-fd63033cd7,Client error: (404) Not Found
https://github.com/CurrentByGE/ie-angular-cities-ref-app,https://github.com/CurrentByGE/ie-angular-cities-ref-app,Success: (200) OK
http://share.myfultoncountyga.us:8080/geoportal/catalog/search/resource/details.page?uuid%3D%257B7071F158-DA0B-463E-A91F-E12D9AC11860%257D,error,error
http://share.myfultoncountyga.us:8080/geoportal/catalog/search/resource/details.page?uuid%3D%257B53101DB4-472F-4439-93DF-0DA237444B12%257D,error,error
http://govathon.com/NEWMARKETTAXCREDIT.ZIP,http://govathon.com/NEWMARKETTAXCREDIT.ZIP,Client error: (404) Not Found
http://opendata.atlantaregional.com/datasets/HUD::low-transportation-cost-index,http://opendata.atlantaregional.com/datasets/HUD::low-transportation-cost-index,Success: (200) OK
http://safetydata.fra.dot.gov/OfficeofSafety/Default.aspx,http://safetydata.fra.dot.gov/OfficeofSafety/Default.aspx,Success: (200) OK
https://www.walkscore.com/professional/walk-score-apis.php,https://www.walkscore.com/professional/walk-score-apis.php,Success: (200) OK
http://opendata.atlantaregional.com/datasets/state-highways,http://opendata.atlantaregional.com/datasets/state-highways,Success: (200) OK
http://opendata.atlantaregional.com/datasets/expressways-georgia,http://opendata.atlantaregional.com/datasets/expressways-georgia,Success: (200) OK
http://opendata.atlantaregional.com/datasets/railroads,http://opendata.atlantaregional.com/datasets/railroads,Success: (200) OK
http://opendata.atlantaregional.com/datasets/interstate-exits,http://opendata.atlantaregional.com/datasets/interstate-exits,Success: (200) OK
http://geocounts.com/gdot/,http://geocounts.com/gdot/,Success: (200) OK
http://www.dot.ga.gov/DS/Data,http://www.dot.ga.gov/DS/Data,Success: (200) OK
http://www.dot.ga.gov/DS/Data%23tab-2,http://www.dot.ga.gov/DS/Data%23tab-2,Client error: (404) Not Found
https://gdotbiext.dot.ga.gov/analytics/saw.dll?Dashboard,https://gdotbiext.dot.ga.gov/analytics/saw.dll?Dashboard,Client error: (400) Bad Request
http://www.dot.ga.gov/BS/Projects/ProjectSearch,http://www.dot.ga.gov/BS/Projects/ProjectSearch,Success: (200) OK
http://opendata.atlantaregional.com/datasets/metro-atlanta-bicycle-facility-inventory-2014,http://opendata.atlantaregional.com/datasets/metro-atlanta-bicycle-facility-inventory-2014,Success: (200) OK
http://opendata.atlantaregional.com/datasets/bike-facility-inventory-2007,http://opendata.atlantaregional.com/datasets/bike-facility-inventory-2007,Success: (200) OK
http://opendata.atlantaregional.com/datasets/major-roads,http://opendata.atlantaregional.com/datasets/major-roads,Success: (200) OK
http://garc.maps.arcgis.com/apps/webappviewer/index.html?id%3D025ca60f2ee54b779dc77209e51f3f25,http://garc.maps.arcgis.com/apps/webappviewer/index.html?id%3D025ca60f2ee54b779dc77209e51f3f25,Success: (200) OK
http://opendata.atlantaregional.com/datasets/regional-transportation-plan,http://opendata.atlantaregional.com/datasets/regional-transportation-plan,Success: (200) OK
http://opendata.atlantaregional.com/datasets/regional-transportation-plan-lines,http://opendata.atlantaregional.com/datasets/regional-transportation-plan-lines,Success: (200) OK
http://opendata.atlantaregional.com/datasets/regional-transportation-plan-points,http://opendata.atlantaregional.com/datasets/regional-transportation-plan-points,Success: (200) OK
http://opendata.atlantaregional.com/datasets/transportation-investment-act,http://opendata.atlantaregional.com/datasets/transportation-investment-act,Success: (200) OK
http://opendata.atlantaregional.com/datasets/transportation-investment-act-polygons,http://opendata.atlantaregional.com/datasets/transportation-investment-act-polygons,Success: (200) OK
http://opendata.atlantaregional.com/datasets/transportation-investment-act-lines,http://opendata.atlantaregional.com/datasets/transportation-investment-act-lines,Success: (200) OK
http://opendata.atlantaregional.com/datasets/transportation-investment-act-transit,http://opendata.atlantaregional.com/datasets/transportation-investment-act-transit,Success: (200) OK
http://opendata.atlantaregional.com/datasets/model-traffic-analysis-zones-2000,http://opendata.atlantaregional.com/datasets/model-traffic-analysis-zones-2000,Success: (200) OK
http://opendata.atlantaregional.com/datasets/model-traffic-analysis-zones-2010,http://opendata.atlantaregional.com/datasets/model-traffic-analysis-zones-2010,Success: (200) OK
http://opendata.atlantaregional.com/datasets/transit-routes-2015,http://opendata.atlantaregional.com/datasets/transit-routes-2015,Success: (200) OK
http://opendata.atlantaregional.com/datasets/transit-stops-2015,http://opendata.atlantaregional.com/datasets/transit-stops-2015,Success: (200) OK
http://opendata.atlantaregional.com/datasets/park-and-ride-locations,http://opendata.atlantaregional.com/datasets/park-and-ride-locations,Success: (200) OK
http://opendata.atlantaregional.com/datasets/regional-truck-routes,http://opendata.atlantaregional.com/datasets/regional-truck-routes,Success: (200) OK
http://opendata.atlantaregional.com/datasets/transit-rail-stations,http://opendata.atlantaregional.com/datasets/transit-rail-stations,Success: (200) OK
http://www.atlantaregional.com/transportation/modeling/household-travel-survey,https://atlantaregional.org/transportation-mobility/modeling/household-travel-survey/,Success: (200) OK
http://www.atlantaregional.com/transportation/transit/existing-regional-transit-system,https://atlantaregional.org/transportation-mobility/transit/transit-in-the-atlanta-region/,Success: (200) OK
http://www.itsmarta.com/app-developer-resources.aspx,https://www.itsmarta.com/app-developer-resources.aspx,Success: (200) OK
https://s3.amazonaws.com/martahack/afcdata_week.csv.zip,https://s3.amazonaws.com/martahack/afcdata_week.csv.zip,Success: (200) OK
https://s3.amazonaws.com/martahack/afcdata_month.csv.zip,https://s3.amazonaws.com/martahack/afcdata_month.csv.zip,Success: (200) OK
https://s3.amazonaws.com/martahack/apcdata_week.csv.zip,https://s3.amazonaws.com/martahack/apcdata_week.csv.zip,Success: (200) OK
https://s3.amazonaws.com/martahack/apcdata_month.csv.zip,https://s3.amazonaws.com/martahack/apcdata_month.csv.zip,Success: (200) OK
http://opendata.itsmarta.com/hackathon/,http://opendata.itsmarta.com/hackathon/,Success: (200) OK
https://raw.githubusercontent.com/codeforatlanta/open-data/master/MARTA-SQL-Server.txt,https://raw.githubusercontent.com/codeforatlanta/open-data/master/MARTA-SQL-Server.txt,Success: (200) OK
http://klingmandesign.com/marta/,http://klingmandesign.com/marta/,Success: (200) OK
http://www.apta.com/resources/statistics/Documents/Forms/AllItems.aspx?RootFolder%3D%252fresources%252fstatistics%252fDocuments%252fRidership%26FolderCTID%3D0x0120006BE9AB89F00BAE4583BADAD635F81BA6,http://www.apta.com/resources/statistics/Documents/Forms/AllItems.aspx?RootFolder%3D%252fresources%252fstatistics%252fDocuments%252fRidership%26FolderCTID%3D0x0120006BE9AB89F00BAE4583BADAD635F81BA6,Success: (200) OK
http://itsmarta.com/moremarta.aspx,https://itsmarta.com/moremarta.aspx,Success: (200) OK
http://opendata.atlantaregional.com/datasets/de788a3777814e0ebb201b6695e3e442_0,http://opendata.atlantaregional.com/datasets/de788a3777814e0ebb201b6695e3e442_0,Success: (200) OK
https://www.dropbox.com/sh/i1pdkccpto3rcgk/8kvUniSjZr,https://www.dropbox.com/sh/i1pdkccpto3rcgk/AADeSMnFK-Bc8UaJC9cecy4ba?dl=0,Success: (200) OK
http://www.atlantadowntown.com/_files/docs/atlanta_streetcar_route_8_12.pdf,https://www.atlantadowntown.com/_files/docs/atlanta_streetcar_route_8_12.pdf,Success: (200) OK
https://municipal.systems/v1/municipalities/atl-ga/traffic_cameras?limit%3D20,https://municipal.systems/v1/municipalities/atl-ga/traffic_cameras?limit%3D20,Client error: (404) Not Found
https://municipal.systems/v1/municipalities/atl-ga/traffic_incidents?limit%3D20,https://municipal.systems/v1/municipalities/atl-ga/traffic_incidents?limit%3D20,Client error: (404) Not Found
https://municipal.systems/v1/municipalities/atl-ga/traffic_jams?limit%3D20,https://municipal.systems/v1/municipalities/atl-ga/traffic_jams?limit%3D20,Client error: (404) Not Found
https://municipal.systems/v1/municipalities/atl-ga/transit_routes?limit%3D20,https://municipal.systems/v1/municipalities/atl-ga/transit_routes?limit%3D20,Client error: (404) Not Found
https://municipal.systems/v1/municipalities/atl-ga/transit_stations?limit%3D20,https://municipal.systems/v1/municipalities/atl-ga/transit_stations?limit%3D20,Client error: (404) Not Found
https://municipal.systems/v1/municipalities/atl-ga/transit_vehicles?limit%3D20,https://municipal.systems/v1/municipalities/atl-ga/transit_vehicles?limit%3D20,Client error: (404) Not Found
https://relaybikeshare.socialbicycles.com/opendata,https://relaybikeshare.socialbicycles.com/opendata,Success: (200) OK
http://opendata.atlantaregional.com/datasets/Dunwoody::streets,http://opendata.atlantaregional.com/datasets/Dunwoody::streets,Success: (200) OK
http://opendata.atlantaregional.com/datasets/Dunwoody::bike-lanesroutes,http://opendata.atlantaregional.com/datasets/Dunwoody::bike-lanesroutes,Success: (200) OK
http://opendata.atlantaregional.com/datasets/Dunwoody::multi-use-paths,http://opendata.atlantaregional.com/datasets/Dunwoody::multi-use-paths,Success: (200) OK
http://opendata.atlantaregional.com/datasets/Dunwoody::sidewalks,http://opendata.atlantaregional.com/datasets/Dunwoody::sidewalks,Success: (200) OK
http://opendata.atlantaregional.com/datasets/87a17f7492554e2b942aaf275981d156_115,http://opendata.atlantaregional.com/datasets/87a17f7492554e2b942aaf275981d156_115,Success: (200) OK
http://data.coss.opendata.arcgis.com/datasets/ee776b18fb724a59a7de5a3d2ca0eee0_101,http://data-coss.opendata.arcgis.com/datasets/ee776b18fb724a59a7de5a3d2ca0eee0_101,Success: (200) OK
http://opendata.atlantaregional.com/datasets/719cb9195d9b432481c5c2001dbce7d0_100,http://opendata.atlantaregional.com/datasets/719cb9195d9b432481c5c2001dbce7d0_100,Success: (200) OK
http://data.coss.opendata.arcgis.com/datasets/traffic-cameras-sandy-springs-georgia,http://data-coss.opendata.arcgis.com/datasets/traffic-cameras-sandy-springs-georgia,Success: (200) OK
http://data.coss.opendata.arcgis.com/datasets/road-event-open-data-sandy-springs-georgia,http://data-coss.opendata.arcgis.com/datasets/road-event-open-data-sandy-springs-georgia,Success: (200) OK
http://data.coss.opendata.arcgis.com/datasets/536c2173075c48569b58b284a05aba95_114,http://data-coss.opendata.arcgis.com/datasets/536c2173075c48569b58b284a05aba95_114,Success: (200) OK
https://brigades.opendatanetwork.com/CIVIC-ENGAGEMENT/Map-of-Georgia-Polling-Places/qc9y-qmyt,https://brigades.opendatanetwork.com/CIVIC-ENGAGEMENT/Map-of-Georgia-Polling-Places/qc9y-qmyt,Success: (200) OK
http://share.myfultoncountyga.us:8080/geoportal/catalog/search/resource/details.page?uuid%3D%257BB66F3C03-8F43-4A16-9865-23BD1E536A3E%257D,error,error
http://share.myfultoncountyga.us:8080/geoportal/catalog/search/resource/details.page?uuid%3D%257B9D6B0093-58FE-45E6-BDC9-55B993265A6C%257D,error,error
http://geodata.johnscreekga.gov/datasets/40b558a400ea4e28bce6f33c40701653_0,http://geodata.johnscreekga.gov/datasets/40b558a400ea4e28bce6f33c40701653_0,Client error: (404) Not Found
http://data.coss.opendata.arcgis.com/datasets/264eb8be832043aba237ee2feda1f7e5_110,http://data-coss.opendata.arcgis.com/datasets/264eb8be832043aba237ee2feda1f7e5_110,Success: (200) OK
http://data-tucker-ga.opendata.arcgis.com/datasets/zoning-districts,http://data-tucker-ga.opendata.arcgis.com/datasets/zoning-districts,Success: (200) OK
http://opendata.atlantaregional.com/datasets/activity-centers,http://opendata.atlantaregional.com/datasets/activity-centers,Success: (200) OK
http://opendata.atlantaregional.com/datasets/city-hall-community-facilities,http://opendata.atlantaregional.com/datasets/city-hall-community-facilities,Success: (200) OK
http://share.myfultoncountyga.us:8080/geoportal/catalog/search/resource/details.page?uuid%3D%257BDF98E97E-BA8B-453E-A2AD-A7DFB74FF58A%257D,error,error
http://share.myfultoncountyga.us:8080/geoportal/catalog/search/resource/details.page?uuid%3D%257BBBB7FC62-FE3D-4F87-9D19-BC3E965304D1%257D,error,error
https://aca3.accela.com/atlanta_ga/default.aspx,https://aca3.accela.com/atlanta_ga/default.aspx,Success: (200) OK
http://www.qpublic.net/ga/fulton/search.html,http://fultonassessor.org/,Success: (200) OK
https://municipal.systems/v1/municipalities/atl-ga/events?limit%3D20,https://municipal.systems/v1/municipalities/atl-ga/events?limit%3D20,Client error: (404) Not Found
http://geodata.johnscreekga.gov/datasets/3bf0f1171a1b4bd79223ecf6c146accc_0,http://geodata.johnscreekga.gov/datasets/3bf0f1171a1b4bd79223ecf6c146accc_0,Client error: (404) Not Found
http://geodata.johnscreekga.gov/datasets/65b4974c90f8465a99fec4d4ff7d7b30_0,http://geodata.johnscreekga.gov/datasets/65b4974c90f8465a99fec4d4ff7d7b30_0,Client error: (404) Not Found
http://data.coss.opendata.arcgis.com/datasets/eb2c078ee8384dfa99a3fa621c08ee68_102,http://data-coss.opendata.arcgis.com/datasets/eb2c078ee8384dfa99a3fa621c08ee68_102,Success: (200) OK
http://data-tucker-ga.opendata.arcgis.com/datasets/proposed-land-use,http://data-tucker-ga.opendata.arcgis.com/datasets/proposed-land-use,Success: (200) OK
http://arcgis.atlantaregional.com/arcgis/rest/services,http://arcgis.atlantaregional.com/arcgis/rest/services,Client error: (405) Method Not Allowed
https://datagateway.nrcs.usda.gov/,https://datagateway.nrcs.usda.gov/,Success: (200) OK
